"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Musharna",-0.023492114421633,-0.00515734033977848,0.0133049775019247,0.0239363903106504,-0.00655590769517209,-0.0277091976905256,0.00680854758303854,-0.0562441960972097,0.0144977644201399,0.0109260825939012,0.0165432537290393,-0.0133749590776298,0.000318914118995879,-0.00106185871111134,0.00120064276752019,-0.0518809900714645,0.00307440378845417,0.031406867132515,-0.00132149777074021,-0.0194202119377704
"Nacli",-0.00306782227107481,-0.0148364515209105,-0.0275407358028118,-0.00505375422747231,-0.00966949266420359,0.0255676709119083,-0.0151124708934975,0.0012510440289974,-0.0105766517809399,-0.0115180062078006,0.00842700073239042,-0.0299782152380293,-0.00593987851915356,0.000611802244583097,-0.00937582470591694,0.00164402120221169,0.0208879367298159,-0.0112019932805747,0.0708719626094068,0.0235062455447009
"Naclstack",-0.00169250014143358,-0.0192015507272356,-0.0187208093462265,0.00075376220953976,-0.0107753238507987,0.0231150369995072,-0.0128859133950461,0.00119744054009979,-0.0157658318555295,-0.0182979685124785,0.00700053381535221,-0.028342900900652,-0.00888844437618758,0.00803934206433608,0.000172016557564594,0.001847327243475,0.0249700947109043,-0.0059714062593974,0.0718601118409871,0.00593350641947947
"Naganadel",0.00703827262556408,-0.00182137311715877,-0.00344874962782022,-0.0411556950431708,-0.036001748722655,-0.000385384594653402,-0.0148966213206562,0.0416502619605436,-0.0477046554329961,0.0241136292771602,0.0309655484195912,0.00504635125976527,-3.91347891620254e-05,-0.0252045475878898,-0.0397659605889592,0.0245003470700605,-0.0291029281746587,0.00602491641934845,-0.0369125643666244,-0.0469784667516753
"Natu",-0.0320097492657487,0.0186036242449135,-0.0120689791181912,0.0302898548342689,-0.0360902353000481,0.0136832870420523,0.00605671264023984,0.00338506271818777,0.024645117771095,-0.0100286192164189,-0.0192059032375275,-0.0565217747900603,-0.0231538311229523,0.0172420149996111,-0.0107040992513304,0.00660196742530204,-0.0376696887235837,0.0261506590196226,-0.0253331742150469,0.0329979699719961
"Necrozma",0.0207222676064672,0.0434335263764234,-0.0197694612673631,-0.0167249986218556,-0.0507845234947542,-0.0025551028733903,-0.0326743371055404,0.0103843009974797,-0.00737236208521927,0.0337098359912305,-6.29301040334002e-05,-0.00788620492037752,-0.00393558130400865,-0.0154965891052104,0.0258116768199777,-0.00376052375222172,-0.00913918636913095,0.00208329745491039,-0.0190112733430641,-0.0648629697698445
"Nickit",0.0254705676667421,-0.00405580213053652,-0.00231261172129253,0.0326530111691463,0.0198570522094458,-0.0118921979317856,-0.0211359519809965,-0.00879330677361936,-0.0193185129712663,0.00931690359280672,-0.0253001983814101,-0.0239787745320993,0.00982407947323026,-0.0253401441153825,-0.000375929931074487,-0.0252957741959731,-0.000814307842025504,-0.0225373480214045,-4.42688875112462e-05,0.0396632536550799
"Nidoking",-0.0157223921410035,0.0240134279772334,0.0355202430613182,-0.0205750872297422,-0.0185523912106507,0.0314446297526807,0.0338455073395235,-0.0320934343898146,-0.013296662909883,-0.0215615563142695,0.0380092775853985,0.0210800907502211,0.0203430795587839,-0.0165618658012863,-0.0261291517044757,0.0267297428359898,0.0057361746945803,-0.0199205335062481,0.019158269361589,-0.0210618822257465
"Nidoqueen",-0.000158942338666243,0.022386141124651,0.0544435360053162,-0.0363786339583775,-0.0239675600303062,0.0203689484573132,0.0110471401221334,-0.0149626394491474,-0.00141487746320938,-0.0061686789938204,0.0470348382036061,0.00102394836901876,0.00937695227889785,-0.0140087705974563,-0.0145243752417138,0.0234599955135547,0.00978631636611299,-0.00259625698179356,0.0192011302531387,-0.0255746922926602
"Nidorina",0.000467173871089159,-0.00637684508193156,0.0105267151647179,-0.0313814029480579,-0.0270737863580216,-0.0106111044907339,-0.00196364195364884,0.0224998359970244,-0.00896781230642605,0.023867252732647,0.037645323472437,0.00710593623796257,0.00488626550762539,-0.0143223102632987,-0.0040102945453358,0.0201168244812633,-0.0104062604489778,0.00899235366165183,0.00777914326633318,0.00915568208193473
"Nidorino",-0.0134910176381846,-0.00786831591271244,-0.00396542042801941,-0.0145205720939481,-0.0240953339040801,-0.00145472344027865,0.0186841002125657,0.00583482859806209,-0.0213619855472912,0.00749434844231595,0.029400727173966,0.0268173746844788,0.0143319195375709,-0.014663017407562,-0.0129508264976525,0.0230691222145093,-0.0132056557513853,-0.00742994134833264,0.00902489570213978,0.0136138892778201
"Nihilego",0.0581705596725868,-0.0538645423445154,-0.0269509901177848,-0.0730403888554245,-0.0906403149467885,0.0355524762860835,-0.0331768463553441,0.00239507653857368,-0.0807066048696532,-0.00624751196820975,0.0819274691256114,-0.00671216791770261,0.0186960077239854,-0.0545797699485723,0.0220315772272726,0.0051087088935815,-0.045092562845072,0.0323226883738978,0.00909059149484573,-0.0599049465499257
"Nincada",0.0188638515876568,0.0678101089224559,0.0710308723739613,-0.0197691569296653,0.00977538244781374,0.0282661711673562,-0.0354928059367341,-0.0371294453303009,-0.0124598812787907,0.0331973911105512,-0.00506900916939441,-0.00462534867485754,-0.0145339451308538,0.0228834563354788,-0.0228765052836249,0.0543778408438949,0.0428619474110759,0.0158868211635982,0.0215812101969237,0.0462901769986225
"Ninetales",0.0102708225287486,0.00196714401851497,0.00777218862281475,0.021821218404838,0.00520999216963684,-0.010307719117771,0.0120311811641945,-0.0365357651468553,-0.0327317257052466,-0.0102403601862599,0.00728342954645327,-0.00150006797319227,0.0168752071698673,-0.0237564080591788,0.0158941802986174,0.0103821871331019,-0.0367238830404912,-0.000174626033530281,-8.80820499374787e-05,-0.0130566219636578
"Ninjask",-0.00157200209244037,-0.00135359239869632,0.02366690305015,-0.0218228291602745,0.0326705646057532,0.0450089599379431,-0.0175942504169897,-0.0223978794370337,0.00177273804199894,0.00128551953609,-0.0395920438355274,-0.0176042571819661,-0.015857650157404,0.0281648674357094,0.0221515351005864,0.0816464399847348,-0.0370062484156309,-0.00139760236091282,-0.0621185802806881,0.0154402239878963
"Noctowl",0.00880183677843209,-0.0097307090933061,-0.00174943174267402,0.0209974986547609,-0.0315786098720944,-0.0248111923256876,0.0412544466251714,0.00437967143421821,0.0188670881756797,-0.0243814423481202,0.0287272959139562,-0.0637471599331277,-0.0284543986857007,0.0227682048536546,0.0366873174516181,0.00777278773042894,-0.0264090842936728,-0.00976606276388226,-0.0352743643244591,0.00268909261873025
"Noibat",-0.0353430617405328,0.0361295204179635,-0.0129879631116437,0.00738233290959495,-0.0126928811480843,-0.0390981671595684,-0.00162764165527065,0.0575974638212188,-0.0336786823415286,-0.0393121217407742,0.0140374325651872,-0.0792195563155456,-0.0429705096550545,0.0353878671082821,-0.0728862624865391,0.0199121457268728,-0.0105371033255737,-0.0147103434868507,-0.0461498714897965,0.0414306039710781
"Noivern",-0.0430158936663113,0.0283726075500545,0.00854081393319815,1.37573719086129e-05,0.000713377931771812,-0.0269154858394388,0.0126301262327978,0.0458483938866497,-0.0362135888211798,-0.0602045095374252,0.00942563191014926,-0.0717488270810212,-0.0388863233361848,0.037235521507094,-0.0566312916194184,0.0261161639902322,-0.0206053975863243,-0.0171733017577846,-0.0697823425329659,-0.0200827258709499
"Nosepass",-0.00336779362500296,-0.0269789327624958,-0.00480938752211807,0.0220036348339861,-0.0148037561749511,0.0156521851562008,-0.00977254769681949,0.0144996113817382,-0.0521953110768021,-0.0312954230055653,-0.00623236452542325,-0.0249315366833566,-0.0141341677988982,0.0177281742669432,0.00984329376035419,-0.00230740596853388,0.0299621353515377,0.0198920097844329,0.0831367407415272,-0.00161571684553571
"Numel",0.0244896920321842,0.0867673252037042,0.00641535014589239,0.0267669175138771,-0.0121550312462744,0.00683818844048427,0.0174937612065887,-0.0847380526518451,-0.0233396793920751,0.00541227383099164,0.0443892661035438,-0.012840137644625,0.0298009079315114,-0.0496546253055958,-0.0280447856245827,0.0187811064943807,-0.0151000679351035,-0.0147980593297617,0.0424969459317943,0.0241236402099317
"Nuzleaf",0.034052887564574,0.00837936989011132,-0.0239359245302752,0.0306852950478001,0.040354697691333,0.0225132527489546,-0.00116203742679843,-0.00586217788972593,0.00800064931230697,0.0147644230098031,-0.0513782130470917,-0.0122155529505498,0.019167199832365,-0.0308611242631355,-0.00348724062157598,-0.0484977776735711,0.065074261711974,-0.0279679948314775,-0.0459370283876205,0.0288467025009601
"Nymble",0.0140539510565302,0.0106007962060533,0.00702537758045717,-0.0127611926399313,0.0241767946518797,0.000815671729024263,-0.041314677139818,-0.0197590612663018,-0.00182265182479979,0.0444727422750663,-0.0170646936184898,-0.000431985400871572,-0.0117787780804198,0.0175182732369801,0.000866909474941822,0.0452607576707031,0.0139339828832206,0.0113204807663826,-0.00701348067234831,0.059962922009038
"Obstagoon",0.065086981435224,-0.0609124452521834,0.0399191576370361,0.0451012681631696,0.0424997080550787,-0.0211839431808269,0.00270277923411971,-0.0160713792600854,-0.00302876807180664,-0.00399223485836362,-0.0582918450917453,-0.0423673178934213,0.00280681349092396,-0.0204203254387941,0.0324120732802171,-0.0216949302236358,0.0244185292001871,-0.0687494024019726,-0.0047300545810274,-0.0214387245919744
"Octillery",-0.00467079686046515,0.0189409169427486,0.0019903444323151,-0.0207336324351299,0.0272379007953815,0.000676422987097582,0.0151492511897166,0.00341270875798289,0.0143422637928549,0.0145982888891989,-0.0119381622976944,0.0468283005645226,-0.00671502994405707,0.0469598303791293,0.00576806780739507,-0.0520931632939705,-0.0371377689665105,-0.0152036357531379,0.00648654747863959,-0.0100587013115639
"Oddish",0.00121336843198539,-0.00597305493339898,-0.0147173503738288,-0.0114017848101293,-0.022537397690542,0.00172797189914351,0.0501003219896424,0.0187605185904066,-0.0199308781211419,0.00987320194022043,0.0294768595064325,0.0379474221926122,0.0111144957036193,-0.00815937398451283,-0.00933560351125048,0.000818878284236084,0.0419914250784859,0.0357965593341847,-0.0220119843489278,0.0314047810412197
"Okidogi",-0.00692952020181045,-0.00720813556913412,0.00305474883131432,-0.00371588828425587,-0.0306779378734787,-0.00487615824491934,-0.00735973699711618,0.0150811137667471,0.00345350762188809,-0.0108964454244114,0.0279069775880006,0.0527074806086243,0.0124322411219036,0.00291841498004989,0.00211471124325627,0.0397086504592066,0.0058379145337741,-0.00811832103798756,-0.00219697364997843,-0.033737608310889
"Omanyte",0.0294694158369667,-0.00394182748782918,-0.0501759516324228,-0.0109190970753018,-0.0112168743595164,0.0618099885365451,-0.00145116786721502,0.0130770460309718,-0.0527307061686219,-0.0205798636930146,-0.026067257711655,0.037879478460042,-0.0171462034315973,0.0629674154316908,-0.000443636768105952,-0.0552293739748483,-0.0351672981404863,-0.00433704027224711,0.0681050648321553,0.00924984679194123
"Omastar",0.025786532823318,-0.00434124224614063,-0.0443147787017593,-0.0143478682635556,-0.00390085200391067,0.0614419439596307,0.00716729044234366,0.00344328387429073,-0.047776291472331,-0.0267529009011478,-0.0224800689677663,0.0416940747685056,-0.0159825174303758,0.0656355249661697,0.00772371711699002,-0.0544951978259375,-0.034381720131217,-0.00704876929804524,0.0594482068908333,-0.0215552659431131
"Onix",0.000423687755980704,0.0528036063973547,0.0815013528039338,0.0305795176848152,-0.0247049035924498,0.175148150701648,-0.0187983940187265,-0.000876921649024906,-0.0433584113505644,-0.0271424238738332,0.0204538115842097,-0.0570990875760013,-0.0186077784814064,0.0180422874895921,-0.0415389724316065,0.0244367467227377,0.0450020262440244,-0.0175184927829839,0.11332249789684,-0.0158909175803417
"Oranguru",-0.00393100853149379,-0.0499614195253934,0.0508660275145118,0.0374793804912298,-0.0287871585948933,-0.034692645519675,0.0215409029261138,-0.0514560443424243,-2.52364820546216e-05,0.00805149188707079,0.00463417806053888,-0.0358576532504525,-0.00485714648822078,-0.0118314542345152,0.0189647365194933,-0.0474329160740615,-0.00216378804575999,0.010961195298349,-0.00800857654710747,-0.0166045715586466
"Orbeetle",-0.0337543546605661,-0.0225334787942945,0.0867260493136856,0.0251569090083934,0.0080825842469329,-0.00125696017978239,-0.0458760372622435,-0.0761331581558679,-0.0367994979067028,0.0219499746378524,-0.0361757927548788,-0.00522414131130253,-0.021447798336426,0.035416866048465,0.0203345273012212,0.00786322328517627,0.00856377106521448,0.0791333371152113,-0.027549621429375,-0.00880380975178366
"Orthworm",-0.0240436446026549,0.0075094237665266,0.0210230397495591,0.0191035541227361,0.0222058200427807,-0.0230639753672444,0.0493997458726324,0.0341277554793017,0.0291684434868118,0.0387289221332783,-0.0459556727248539,-0.00755390867215646,-0.0026495192687524,-0.00407437194886761,0.0219451420694319,0.0277851692239378,0.0180571018378012,0.00216724683114473,0.0483982296091628,-0.0252540620618336
"Oshawott",0.0113621734391118,0.00185217146585808,-0.0203254616909351,0.00952477899472295,-0.00746639613552822,-0.00256618320840649,0.00645333032395168,0.000654346865687709,0.00101267115186799,0.018894548664656,-0.00599876497003629,0.0283502668202415,0.00463781865776352,0.0114163962864799,-0.00496296874111495,-0.0326117778170548,-0.0318838690337814,-0.0171949570706284,0.0110362710584783,0.0300435422803653
"Overqwil",0.0127625873880533,0.0113012912655868,0.0346768777415195,0.00331780942064993,0.0674098711959844,0.00502253490229094,0.00450140935021742,0.0066491978091456,0.0149633411512045,0.0197125547163081,-0.0297969521198925,0.0100764075708642,0.00689054710098494,0.00227236274351768,0.00732096099124071,0.00526001028043313,6.06221044767445e-05,-0.0372334946182717,0.00303444351669593,-0.0222883655101423
"Pachirisu",0.00555859693291207,-0.00365317480519635,0.0822939128165187,-0.0189430666514881,0.00530622464070091,-0.0117302945678515,-0.00138309976313636,0.0222061110378471,-0.0364063976151097,-0.0131901292911566,0.00216837186344386,-0.00863724170562703,0.0256482649167454,-0.0417063378696647,0.020267617120696,-0.013100011830692,-0.0192132138319863,0.000699918879104839,0.00278637815617456,0.0107940365910213
"Palkia",0.0381412876747153,0.0157503499302726,-0.0171457625754191,-0.0373028840790311,-0.0180560916576078,-0.0256618348019601,-0.0366878244573216,0.0455984359570726,-0.0596946853488766,0.0262819952333534,-0.00105877753245286,0.0138802613600963,-0.0224977581181248,0.0183038294318342,-0.0348837619889723,-0.0254663059874206,-0.0256989368815375,-0.00549227294283715,-0.0466178269276382,-0.0943329965097596
"Palossand",0.0722452984973867,0.0328711374749722,0.0296451812630231,-0.00250945867921866,0.0402403142423798,0.00852550100020351,0.0222286529439124,-0.0328133277739478,0.0729783709051048,-0.0509861418208663,0.0455559161153863,-0.00817072714928834,-0.00104329953395129,0.00317113311951945,-0.0749132195549783,-0.00341926716973942,0.009622690411049,0.0629900426833964,0.0478678095396721,-0.0272086655785343
"Palpitoad",0.00375778690612569,0.0321343060620719,0.0490871850986677,-0.0315173260244899,-0.00062147426093017,0.0242212631920534,0.00194132991940768,-0.00948188512653881,0.00455299521694228,0.000770236898524146,0.0071899515271503,0.0175222982767203,0.000713827310638725,0.0180443995548858,-0.0289069830970308,-0.0375750916467318,-0.0180178003316206,-0.0242407382906141,0.0215193743803094,0.00890028899986622
"Pancham",-0.0230604577075767,-0.000938138817104825,-0.00947681031805752,0.045723983236626,-0.0272879338232373,-0.0315567138041504,-0.0482751601256438,0.00368794339552713,0.0317455573838721,-0.0147347609981607,0.0191038406713325,0.0563647055836703,0.0258321658186722,-0.0118315087627687,-0.00813027388315066,0.0208986588977357,0.0130296146248717,-0.0333746796116054,0.000770179019960679,0.0191995063739587
"Pangoro",0.00900103210182466,0.000493616001436023,-0.00929822793748789,0.106189783987069,0.0525046219375944,-0.0587497348888989,-0.103240087522242,-0.00467194673443989,0.0583520843679891,-0.0256492498618189,-0.0389916392145835,0.0336985176845531,0.0241452472101021,-0.00835235444716712,-0.000504398452754362,-0.00494974403657497,0.0415557948380811,-0.0776126826411807,-0.0165287413050521,-0.0240002316353145
"Panpour",0.0118337302530157,-0.00625289698155353,-0.00464921533513017,0.0107650220423451,-0.010109893931177,0.00586264061413851,0.00385440001109937,0.00779292464705747,-0.00255157012106537,0.0152456492130093,-0.01500016065143,0.0278390678831199,0.00507036669529334,0.0100981939522274,-0.00401223623910179,-0.0268569207771547,-0.0359172714593292,-0.018780545224278,0.00836110589807246,0.0297551377691062
"Pansage",0.0142196315395625,-0.00784197658156576,-0.0136699503987107,0.0178640020224266,-0.0189576408197799,0.0248455684642843,0.0226273861102914,-0.00289222683425244,-0.00391603308389896,0.0119937317837615,-0.0176788785791445,0.0151188577765999,0.0154375934590176,-0.0205467345446076,-0.012686307510482,-0.0136784151147194,0.0341510638674136,0.00132139122088069,-0.031013992841529,0.035170940803644
"Pansear",0.0160876158690036,0.0251791671139677,-0.0396895517673702,0.0431554282436249,-0.0116258719743323,-0.00811379329100042,0.0166077543966369,-0.0470367477230906,-0.0377096303216027,0.0096374167997219,0.00893501240832218,0.00859450816062821,0.0235729967620092,-0.0341860654830111,-0.00276432678441335,0.0221674251237438,-0.0368528780200815,-0.00913400587105576,0.0146380416910258,0.0282352272289614
"Paras",0.0115194870850335,0.00603244302827852,-0.0111606920175814,-0.0112808452358173,0.00974802953110357,0.0103035935744225,0.0102229611733776,-0.0165716781433046,-0.00133014414077895,0.0332244591318081,-0.0126351266092051,0.0339684948005755,-0.00404541431898938,0.0201876904827873,0.00573714758221397,0.0245344979577551,0.0835126551201738,0.0390972383485947,-0.0465496026089331,0.04919246825404
"Parasect",0.00918476760976044,0.0058128863938533,-0.00630018906881925,-0.0107395407008788,0.0131896884298383,0.00601062926825749,0.0167826770987661,-0.0238204285893846,0.00241559283917735,0.026492729249893,-0.00951615972766132,0.0389658431043739,-0.0045660803298981,0.0275518024464003,0.0137823412963503,0.0240848251720579,0.0894073330990406,0.0385467157354439,-0.0490885594510543,0.0216912361028751
"Passimian",-0.0156610532632793,-0.0161013841438152,0.0251181979475054,0.0122451992176925,-0.0205248209206093,-0.0169302179820324,-0.0328804374463033,0.00681217896534316,0.0565856009513682,-0.017817127593278,0.0191178798845736,0.0560735518960898,0.0184613984278272,0.00464365493582252,-0.00182458133304812,0.0346919703870658,0.0214757329857891,-0.0512640838653486,-0.00591434338183637,-0.0149685736698708
"Patrat",0.0249721209110858,-0.0292767284842487,0.00198065701554747,0.00973598713689361,-0.0169376992456658,-0.0180109573867361,0.0103141215990734,0.00402941709632267,0.00211371917320455,0.0174310576256493,0.00383486652060799,-0.021892595412569,0.00276020300351364,-0.0226770298372233,0.00228475151278247,-0.00332480724360373,0.00218080203823953,-0.0319426807131505,0.0131971112800934,0.044538151633297
"Pawmi",0.00731226107854557,0.00563747745931551,0.0185830760688006,-0.0111656502629073,-0.00282028766997692,-0.000804670699748719,0.000458307241932695,0.00708616581660268,-0.00744853946344653,0.018869688864169,-0.00435710531726854,-0.00554362532076807,0.019704072827296,-0.0392779768237907,-0.0180942383601028,-0.00053762083814704,-0.0196236949532432,-0.0182376683543091,0.00900632211418229,0.0440368827235315
"Pawmo",-0.00128540238047354,0.000254797345335886,0.028771575667289,-0.0071849691517464,-0.0110657441875168,-0.00723384766927239,-0.0190473481390069,0.0167636942179664,0.00245092369378874,-0.00185091509370466,0.00330560556579577,0.0263442313602824,0.0298373192503628,-0.0385792174477729,-0.0182644206318457,0.0173997126970651,-0.011103107501772,-0.0351034965115218,-0.0021662587765438,0.0219082600289979
"Pawmot",-0.00529792355062151,-0.00194368669667543,0.0474187446011911,-0.0149333579373318,-0.014870555089029,-0.00992897025043226,-0.0284479337211108,0.0196889610964384,0.00802038554510185,-0.0248629161523942,-0.00726535134296316,0.0574887869144339,0.0417289801936487,-0.0408669001715742,-0.0147039173538403,0.0341351311135824,-0.0104594771904925,-0.0451161002626273,-0.0107121238541416,-0.012038308270663
"Pawniard",-0.0202175503814326,-0.000471816860164066,-0.0194268912490282,0.0599529694003293,0.0588131877600438,-0.0415900537137947,-0.0109102449954695,0.0443738825679613,0.0172006820599919,0.0328530482716991,-0.0983936172248133,-0.0142652761204109,0.0205989706795292,-0.0456698611462124,0.0179727239976049,0.0157789917822264,0.0138910282801144,-0.0328984226335814,0.0468061354513526,0.0132579832870314
"Pecharunt",0.0136553613854759,-0.0128053905726947,0.00486125877370717,-0.0124738651948972,-0.011935999088401,-0.00104586234131735,0.00667238086931175,0.0131402517578504,0.00943108136278937,-0.0114273853388026,0.00717729477358059,0.0159896383486004,-0.000605172575900334,-0.000627298398643053,-0.0151318318436807,0.0251043424310528,-0.00993814278803613,0.0482556417517913,0.0181316198282271,-0.0466126245329174
"Pelipper",-0.00941612845625703,0.0236385106512132,-0.0246115392059883,0.0199139408298669,-0.0193154584284588,-0.00426398364501721,0.0359909263099214,0.0309355732092364,0.00768682752166296,-0.0193364657348702,-0.0116981301851919,-0.0112951137623422,-0.0410273798937853,0.0835582004721349,0.0321239703698628,-0.0155403178961595,-0.061983282810141,0.00587256512115952,-0.0150558544354781,0.00630947452521177
"Perrserker",-0.146986130794,0.00925863978417703,0.0446172401531276,0.0157276548247997,0.0782764017267154,-0.0775939324701399,0.086233046891049,0.0348924794547811,0.0407830553983898,0.0372715637131785,-0.0648660481091642,0.00242138673725774,0.0189204324687673,-0.0344952492425801,0.0197423051171292,0.0404446375288885,0.00893547714430038,-0.00360793998223057,0.0572564011222511,-0.010467109764476
"Persian",0.023967417078284,-0.0559872547219666,0.0429154950661437,-0.00369556336218202,-0.0112619674909263,0.00844391196112717,0.0220264096982705,-0.000786665833882724,-0.00733591469007788,-0.00513873340885722,-0.0137804705015214,-0.0205181794181024,0.0103322164267859,-0.0317417352811929,0.0164157948254337,0.00548647450357822,-0.0204434390214934,-0.0356198850243412,-0.0127760821939622,0.00499293805652375
"Petilil",0.0172920814321259,0.00463630400989762,-0.0168033907561787,-0.00796289353677634,-0.00775817431669389,0.00787891088044155,0.0327363142604338,0.0149392715674176,-0.00871840109234324,0.0217901440936134,0.00167148761893182,-0.00125941163382357,0.0044705218053395,-0.0130892811553722,-0.00899667925103926,-0.0370493493808426,0.0583284461959826,0.0313120574472651,-0.0312247749503723,0.0433015511748026
"Phanpy",0.00982845285500521,0.0437300773810013,0.0514996890385694,-0.0135475407132878,-0.0168568323287708,0.0142822038985942,0.00356382389369429,-0.0386601251313364,0.0284121618253479,0.00846759286176042,0.0335969175962667,-0.0193253206388886,0.00908582144299696,-0.0165222438091339,-0.031067089208668,-0.00749609996172038,0.0207978995686727,-0.0267026683452502,0.0296574543999111,0.0203999485913131
"Phantump",0.0765223923856462,-0.0357896005014937,-0.0387897364455095,0.0040831293118662,0.0271896171723864,0.00823235682414101,0.0418081514157737,0.0216386676734556,0.0740088672977672,-0.0302061257987159,-0.00175448310956137,0.0185817010670269,0.00742601801343582,-0.00901116005852924,-0.0723273409054967,-0.00310572350710767,0.0363385989358817,0.0806985002567641,-0.00638109075320355,0.029444075028703
"Pheromosa",0.0323845677426077,0.0125637056499551,-0.0394113980734906,-0.0760993194025435,-0.043048920470212,0.0695684573133425,-0.110637440731953,0.0221144245607405,0.0355596668941555,0.0287739500921782,-0.0332089257973191,0.0819611206271527,0.0309900522981987,-0.0405820990006077,-0.0108538444014725,0.0875299230278773,-0.0220234986329371,-0.0178448893364485,-0.0873149206457164,-0.0380919580628635
"Phione",0.00648048428667968,0.0116249232972303,0.0139952199932567,-0.0390037904028265,-0.00246345464976096,0.00398580186881207,-0.0071831575160503,0.0320019287830567,0.00112980947870885,-0.00239078463971117,-0.00671511547137465,0.0307362027490526,-0.00344279639618682,0.0254739652232173,0.0293494418608601,-0.0466069336122785,-0.036523792421529,-0.00292042325860603,-0.00100282318105477,-0.013436914536618
"Pichu",0.0246999726129333,0.0184208647610336,0.0107016247338263,-0.0257085719740414,-0.0327204052755787,0.000632411105442127,-0.0275709457869929,0.0385938466992384,-0.0330133893626235,0.0393559259470335,-0.0116264603863097,-0.01279526883089,0.0169339385466362,-0.0482770352828691,-0.0256243216621409,-0.00152892826260248,-0.0283661207746825,-0.00176563398208001,0.00966386118306894,0.0502955875853002
"Pidgeot",0.00179447581656642,-0.00737638966161018,0.00620720134015054,0.0148970714991206,-0.0298320258741975,0.00123520981263866,0.0420619052910642,0.0142889663585968,0.0248908828874485,-0.0302009591321803,1.69523938136733e-05,-0.0575632515329404,-0.0266254611112655,0.0229137737325911,0.0288551748557735,0.0309697023235439,-0.0277477454789538,-0.0237043315379916,-0.033395876803438,-0.000688311239191623
"Pidgeotto",0.00529242687828007,-0.00332244618324957,-0.00425463847558477,0.0178906137771803,-0.0347530689762799,-0.00255128613892853,0.0359953768212414,0.0199434559707995,0.0254601874517902,-0.0201230776818652,0.00333035271621014,-0.0613607797191345,-0.0287738999777872,0.0223335763904869,0.0213416449396418,0.0279908699603262,-0.0241360027787415,-0.0224253134243754,-0.0234657414854555,0.0264146518171244
"Pidgey",0.00145641436788814,0.00389527414287854,-0.0137081948885759,0.02192441138072,-0.0377013041383701,-0.00205415666479405,0.0228138099386782,0.0252551963365038,0.0207191071632019,-0.0114236116417256,-0.00278172899170546,-0.0596089619091918,-0.026715832534107,0.0164977722044289,0.00982308698608923,0.0259924635511507,-0.0234201023695119,-0.0168864635338506,-0.0162048576310847,0.0514007002537627
"Pidove",0.00998177845081488,0.00802463026196757,-0.0265916086114868,0.0280840609142578,-0.0505831374909138,-0.011790824916063,0.0374103476610966,0.0299082235375236,0.0348793489321594,-0.0106781689954666,0.0044109409673411,-0.0721970032077509,-0.0349747180817057,0.0263030005546891,0.0134941087532891,0.0304778504821183,-0.0168736780680376,-0.0245494512441857,-0.0118009570428367,0.0480006456852101
"Pignite",0.00221108166717259,0.0212253143155059,-0.0376471640653381,0.0377185909693044,-0.019610506195534,-0.0271532685963102,-0.00253553092662981,-0.0376814072501497,0.00452804771117939,-0.00441088187535464,0.0357166653890054,0.0547747135014322,0.0322513201589408,-0.0233958277189203,-0.000260699313069674,0.0331856786440922,-0.0141356101281941,-0.0324100521243143,0.00434786764292906,0.00190323455886711
"Pikachu",0.00213405899668002,0.00486703934092307,0.0346196731383768,-0.017664660787634,0.00421116663581382,0.00829843035453323,-0.00303271046496447,0.0171388218438606,-0.0165919604998838,-0.000485191829031987,-0.00621291250005302,-0.0072353699575545,0.0231122316901627,-0.0405946402670024,-0.000982311578370078,-0.00255519352969544,-0.0241018822603879,-0.0105566521409393,0.00311335197995942,0.0307795543507298
"Pikipek",0.00572869349474845,-0.00127833623018619,-0.0215220433365427,0.0245463030061403,-0.0510691677141356,0.00326116721470063,0.0349621072027665,0.0383188790650096,0.0371689832142586,-0.0185662902414845,-0.0136448473453727,-0.0707260291777992,-0.0293989824564132,0.0164410966152124,0.00886069071875771,0.0437935815612511,-0.0267521731111629,-0.0322739041760463,-0.0198638672662996,0.0500604831146087
"Piloswine",-0.0368870810376685,-0.0393532289107641,0.00978509473810465,-0.0433448724249616,0.0143142612053028,0.035403708067536,-0.00914218888163843,-0.066577161533355,0.0255593557097234,-0.000393760606060351,0.0257555382402459,-0.0254328499630883,0.00868350256614547,-0.0109839632431641,-0.00240587587037614,0.000829820931796223,0.0376884911259474,-0.033203268843797,0.028930203004977,-0.0105423134690244
"Pincurchin",0.0318062444454925,0.0327818551469824,0.00886707882092679,-0.00692240681393706,0.0282790075158309,-0.0492022529398107,0.0213971249479905,0.00814311350661181,-0.0248621027529222,-0.0148574920784974,0.00488169924511688,0.0303842182890112,0.00938503837463365,0.00104998440402058,-0.0155036102042328,-0.0242042443887119,0.00148308071657306,0.0201889373430745,0.0277997058154767,-0.00587605928810259
"Pineco",0.00365412393210338,0.0224035847857595,0.00204804578996091,-0.0106519243055532,0.0258417914773256,-0.0169154069459914,-0.0204729196601207,-0.0222886661563513,0.00280413837217067,0.044327415768208,-0.00765463909818703,0.0080899596225425,-0.0198796040534403,0.0372168542918296,0.0108101031286638,0.0440700541714351,0.0343353757076137,0.0196216156339223,0.0105127887989043,0.0377517792661008
